444,AFM9LKET50RZ4,1400532655,"12 27, 2010",5
445,A2ZWPLINHIK3DS,1400532655,"01 13, 2014",4
446,A1GWS2NJ324IY1,1400532655,"05 20, 2011",2
447,A2JPY5OA6FSW0T,1400532655,"03 24, 2012",5
448,A2A2M8EGBY2FV0,1400532655,"07 29, 2012",4
449,ADP8ROI8NMNL2,1400532655,"01 29, 2011",5
450,A23UZA419K52A9,1400532655,"10 2, 2013",5
451,ATLYYBE1OCCTO,1400532655,"07 17, 2011",4
452,A1R1B3C8CFK4CZ,1400532655,"06 28, 2011",3
453,A2VB2Q9DVM2K39,1400532655,"04 1, 2011",5
454,AMI7NR2C7DO10,1400532655,"01 16, 2011",5
455,A36CLMUHL8OBHJ,1400532655,"03 22, 2012",1
456,A2N2C8O2RYL3M3,1400532655,"08 1, 2011",5
457,A384P5XYDRGBCF,1400532655,"03 21, 2011",3
458,A33Z318TMDAFDM,1400532655,"01 8, 2011",1
459,ATEUCBITZJ5XO,1400532655,"02 27, 2013",5
460,A3HPCRD9RX351S,1400532655,"03 18, 2012",3
461,AFNYEP9UND180,1400532655,"06 7, 2012",5
462,A3MNFT5VFJ2V0V,1400532655,"11 28, 2011",1
463,A36HL8Y5NI4FR9,1400532655,"03 30, 2013",5
464,A33TA4K8TO0MJH,1400532655,"08 11, 2012",3
465,A29HDY49CQDCWG,1400532655,"09 26, 2013",5
466,A2NSS0L3NIU6CN,1400532655,"09 9, 2012",2
467,A2DXXJR0N8BXOK,1400532655,"12 27, 2011",1
468,A3FPR82M4TB5S,1400532655,"08 19, 2011",1
469,A2VAUN3R0OV1MB,1400532655,"07 29, 2011",5
470,AWYOVVOCJIGBK,1400532655,"11 29, 2012",3
471,A3LDPF5FMB782Z,1400532713,"07 13, 2011",4
472,A1423HNZ15ZCQZ,1400532713,"01 3, 2012",2
473,A5X3DVSN6XRJ1,1400532713,"01 10, 2012",3
474,ATWC3WIN06B9A,1400532713,"08 30, 2011",5
475,A13X3KB8XPS0ZX,1400532713,"08 13, 2011",2
476,A37AO7DNHVKB28,1400532713,"12 21, 2012",5
477,A1Q4DVABELGRQO,1400532713,"04 16, 2013",5
478,A2A3HDJXDN8W47,1400532713,"03 26, 2012",1
479,A3G636N0YXQA7A,1400532713,"01 20, 2014",2
480,A182U5XEA20G3G,1400532713,"08 17, 2011",3
481,A3REPF6Z0P8Y0Q,1400532713,"02 11, 2012",5
482,A39K7R4Y1ZD5SZ,1400532713,"07 24, 2011",5
483,A1MWAFR2POMHPU,1400532713,"05 31, 2013",5
484,A1K9FIA48K45PD,1400532713,"12 18, 2011",3
485,A1D311UPNHZTHV,1400532713,"12 18, 2012",5
486,A25F2NO8JVV7WI,1400532713,"01 2, 2013",5
487,A155WK4J425WSQ,1400532713,"01 30, 2012",1
488,A3202C86H3AD1V,1400532713,"08 18, 2013",1
489,A18NLG35HLRE41,1400532713,"10 31, 2013",1
490,A24SCH81NLQW9A,1400532713,"07 13, 2011",5
491,A2ZOEOGAKDKF0U,1400532713,"05 17, 2012",4
492,A1MIASCYLDH24Q,1400532713,"12 6, 2012",5
493,AFBHZ8QV4S61,1400532713,"05 26, 2014",3
494,A21623VNZ5H1YE,1400532713,"12 9, 2011",5
495,A39W1MVZ5BYPSR,1400532713,"06 11, 2012",4
496,A1T8A6OCVV0UYU,1400532713,"02 10, 2013",5
497,A1AQU5XF9GP4SB,1400532713,"06 8, 2013",5
498,A2PNZBN5CNAHTR,1400532713,"05 17, 2013",2
499,A3S9DTM7BCJS21,1400532713,"01 31, 2012",5
500,A366NR0YOJ0NVZ,1400532713,"07 12, 2011",5
